gross_FU,gross_SC,net_FU,net_SC,time_first_sc_to_first_net_fu,electricitybill,heatingbill,netcontractsigned,selfipa_done,zipregion_missing,evaluationtime_missing,desiredinstallationend_missing,electricitybill_missing,heatingbill_missing,mktgparamscore_missing,desiredinstallationend_encoded,mktg_High,mktg_Low,mktg_Medium,region_High_Performer,region_Large_Good,region_Medium,region_Other,total_bc_attempts,total_bc_outcomes,lead_to_first_bc_days,bc_duration_days,bc_frequency,positive_outcomes_count,negative_outcomes_count,noshow_outcomes_count,positive_outcome_ratio,negative_outcome_ratio,noshow_outcome_ratio,reachability_score,outcome_trend,persistence_after_negative,engagement_score,efficiency_score,last_bc_outcome_encoded,first_bc_outcome_encoded
12,1,9.0,1.0,0.09095317548248302,-0.07952723280122995,-0.007432774359361586,0.0,0,0,0,0,1,0,0,1,False,True,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,0.029942575399296192,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
8,1,6.0,1.0,-0.35074817249597784,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,2,False,True,False,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.0020103555219706084,0.0,0,0,0,0,1,0,0,2,False,True,False,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.3716598210766134,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,False,True,False,False,True,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,1,2.0,1.0,-0.03732465662684756,-0.0430372967343879,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,True,False,False,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.07040474878451944,-0.009672469096544817,1.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
2,1,2.0,1.0,-0.12142270590895426,0.05548553064608562,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,True,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.7066666666666668,0.3333333333333333,9.0,8.0
9,1,8.0,1.0,0.040448472264101976,0.06643251146613824,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,True,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
4,1,2.0,1.0,0.4228535778015329,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
10,1,6.0,1.0,1.039471878016434,-0.116017168868072,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,True,False,False,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
9,1,9.0,1.0,-0.12500248888469484,-0.12513965288478252,-0.009672469096544817,1.0,1,0,0,0,0,1,0,1,False,True,False,False,False,True,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.011145952476270626,0.0,0,0,0,0,1,0,0,1,False,True,False,False,False,True,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.13112261619943666,-0.09412320722796677,-0.009672469096544817,0.0,0,0,0,0,0,1,0,3,False,False,True,False,True,False,False,4.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.75,0.0,0.0,0.5,1.0,0.0,0.7216666666666666,0.2,9.0,8.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,True,4.0,4.0,0.0,1.0,2.0,3.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.6649999999999999,0.2,9.0,5.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,True,4.0,4.0,0.0,1.0,2.0,3.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.6649999999999999,0.2,9.0,5.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,4.0,4.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.6900000000000001,0.2,9.0,5.0
1,2,1.0,1.0,0.10476897151318891,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,2,1.0,1.0,0.10476897151318891,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
3,1,3.0,1.0,-0.360902268320377,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
2,1,1.0,1.0,0.4186812601913638,-0.15250710493491404,-0.009672469096544817,0.0,0,1,0,0,0,1,1,0,False,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,6.0,6.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009701938764139332,0.0,0,0,0,0,1,0,0,3,True,False,False,False,False,True,False,2.0,2.0,-218.0,217.0,0.0091743119266055,1.0,0.0,0.0,0.5,0.0,0.0,1.0,3.0,0.0,0.7001834862385322,0.3333333333333333,9.0,3.0
3,1,2.0,1.0,-0.37230423662373374,-0.030265819110993186,-0.009672469096544817,0.0,0,0,0,0,0,0,0,2,False,True,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
14,1,12.0,1.0,-0.059973860686936095,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
6,2,3.0,1.0,0.1880815255733113,-0.17075207296833506,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,3.0,3.0,-102.0,101.0,0.0294117647058823,3.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666667,0.0,2.0,0.6672549019607843,0.25,9.0,4.0
4,2,3.0,1.0,0.1880815255733113,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,True,False,False,True,False,False,3.0,3.0,-102.0,101.0,0.0294117647058823,3.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666667,0.0,2.0,0.6672549019607843,0.25,9.0,4.0
4,4,4.0,1.0,0.16761131984628225,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
4,4,4.0,1.0,0.16761131984628225,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
5,1,0.0,1.0,-0.38125232877590903,-0.006547360667545856,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666667,0.0,0.0,0.6933333333333335,0.25,9.0,5.0
5,1,5.0,1.0,-0.1356526390497445,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,True,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
4,1,3.0,1.0,-0.36914769267258496,0.08102848589287505,-0.009672469096544817,0.0,0,0,0,0,0,1,0,3,True,False,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
3,1,3.0,1.0,-0.148343438447342,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
8,2,4.0,1.0,0.0027010124192220195,-0.07952723280122995,-0.009672469096544817,0.0,0,1,0,0,1,1,1,0,False,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,6.0,6.0
8,2,4.0,1.0,0.0027010124192220195,0.10292244753298029,-0.009672469096544817,0.0,0,1,0,0,0,1,1,0,False,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,6.0,6.0
1,1,0.0,1.0,-0.38125232877590903,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.09777220083465098,-0.009672469096544817,1.0,0,0,0,0,0,1,0,3,False,True,False,False,False,True,False,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,3,False,True,False,False,False,True,False,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
8,1,1.0,1.0,6.454097056613285,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,3,True,False,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,0.00907781372307109,-0.116017168868072,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,True,False,False,False,True,False,False,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
2,2,2.0,1.0,-0.0021621405020548347,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,3,False,True,False,False,False,True,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
5,1,1.0,1.0,4.411331628942563,-0.13426213690149302,-0.009672469096544817,0.0,0,0,0,0,0,1,0,2,False,False,True,False,False,False,True,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.6866666666666668,0.3333333333333333,9.0,8.0
15,2,8.0,1.0,0.1793864666444403,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,5.0,5.0,0.0,1.0,2.5,4.0,0.0,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.67,0.1666666666666666,9.0,5.0
3,1,2.0,1.0,0.07005153900780554,2.6572179722119236,-0.009672469096544817,0.0,0,0,0,0,0,1,0,2,False,True,False,True,False,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
11,1,10.0,1.0,-0.15268323128444622,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.08864971681794045,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,True,False,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.0034838389016964176,0.0,0,0,0,0,1,0,0,1,False,False,True,True,False,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
3,1,2.0,1.0,0.5647824612889862,-0.0430372967343879,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.03391481271767739,-0.009672469096544817,0.0,0,1,0,0,0,1,1,0,False,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,6.0,6.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,1,0,0,1,1,1,0,False,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,6.0,6.0
3,1,1.0,1.0,-0.06133459690578488,-0.09777220083465098,-0.009672469096544817,0.0,1,0,0,0,0,1,0,1,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
9,1,4.0,1.0,-0.06133459690578488,-0.07952723280122995,-0.007609592364928684,0.0,1,0,0,0,1,0,0,1,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.21350404440545723,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,True,False,False,False,True,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
8,3,3.0,1.0,0.595927392350235,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,True,False,False,False,True,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
5,1,4.0,1.0,0.024767693950840185,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,True,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.52,0.5,7.0,7.0
5,1,2.0,1.0,0.4124382570307728,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
5,1,2.0,1.0,0.4124382570307728,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,2,1.0,1.0,0.03585109524643973,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,True,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,0.06643251146613824,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,2,True,False,False,False,False,False,True,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.52,0.5,7.0,7.0
13,1,3.0,1.0,0.5277995622627237,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,True,False,False,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
13,1,3.0,1.0,0.5277995622627237,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,1,True,False,False,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
5,2,3.0,1.0,0.11002077618392953,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,True,False,False,False,False,True,False,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
10,1,7.0,1.0,0.11350954001459662,-0.15250710493491404,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
4,1,1.0,1.0,4.502835906059299,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,True,3.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666667,0.0,0.0,0.6933333333333335,0.25,9.0,5.0
1,1,1.0,1.0,-0.20271645533134658,-0.116017168868072,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,True,4.0,4.0,0.0,1.0,2.0,3.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.6649999999999999,0.2,9.0,5.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,True,4.0,4.0,0.0,1.0,2.0,3.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.6649999999999999,0.2,9.0,5.0
6,2,2.0,1.0,0.503604853119287,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,2,False,True,False,False,False,True,False,4.0,4.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.6900000000000001,0.2,9.0,5.0
3,2,2.0,1.0,0.503604853119287,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,2,False,True,False,False,False,True,False,4.0,4.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.6900000000000001,0.2,9.0,5.0
7,1,1.0,1.0,-0.22069182629191117,-0.006547360667545856,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,4.0,4.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.6900000000000001,0.2,9.0,5.0
6,1,5.0,1.0,0.013962811239165563,-0.07952723280122995,-0.009377772420599654,0.0,0,0,0,0,0,0,0,1,True,False,False,True,False,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
6,2,3.0,1.0,0.5002262224541589,0.4678218082014007,-0.009672469096544817,0.0,0,0,0,0,0,1,0,3,False,True,False,False,True,False,False,5.0,5.0,0.0,1.0,2.5,5.0,0.0,0.0,1.0,0.0,0.0,0.1999999999999999,0.0,0.0,0.6900000000000001,0.1666666666666666,9.0,5.0
4,1,4.0,1.0,-0.20939270962248746,-0.14156012411486144,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,True,False,True,False,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
4,3,3.0,1.0,0.03239054735074545,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
3,1,1.0,1.0,2.2169383176853534,-0.01566984468425637,-0.009672469096544817,0.0,1,0,0,0,0,1,0,2,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
3,1,1.0,1.0,2.2169383176853534,-0.07952723280122995,-0.0023639915331048027,0.0,0,0,0,0,1,0,0,2,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
7,1,1.0,1.0,2.2856286460894193,-0.0430372967343879,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
7,1,1.0,1.0,2.2856286460894193,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
3,1,2.0,1.0,-0.218370838092537,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,3,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.218370838092537,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,3,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
8,2,3.0,1.0,2.220439824196331,0.011697607365875167,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
6,1,6.0,1.0,-0.15555852607731793,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
2,1,1.0,1.0,0.8753197600678362,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
2,1,1.0,1.0,0.8753197600678362,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,True,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
9,1,3.0,1.0,2.7651611915262277,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,True,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
9,2,4.0,1.0,0.42821187487200957,0.10292244753298029,-0.009672469096544817,0.0,0,0,0,0,0,1,0,3,False,False,True,False,True,False,False,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
10,1,3.0,1.0,0.4934025171479991,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,True,False,False,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
6,1,3.0,1.0,0.09275080359768456,0.048187543432717216,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,True,False,False,False,False,True,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
2,1,2.0,1.0,-0.2230082635340316,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,1,2.0,1.0,-0.2230082635340316,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
